record_id,attendance_date,day_of_week,school_id,grade,total_students,present_students,attendance_rate_raw,attendance_rate_capped,teacher_present,marked_by,is_sunday,is_proxy_attendance,is_attendance_overflow,quality_status
ATT0001943,2025-06-18,Wednesday,SCH0324,1,234,196,0.8376,0.8376,1.0,Admin,0,0,0,VALID
ATT0019051,2025-06-18,Wednesday,SCH0328,2,296,180,0.6081,0.6081,1.0,,0,0,0,VALID
ATT0004851,2025-06-18,Wednesday,SCH0337,6,225,169,0.7511,0.7511,1.0,,0,0,0,VALID
ATT0009022,2025-06-18,Wednesday,SCH0356,4,156,139,0.891,0.891,0.0,Headmaster,0,0,0,VALID
ATT0000295,2025-06-18,Wednesday,SCH0361,1,262,194,0.7405,0.7405,0.0,Headmaster,0,0,0,VALID
ATT0019254,2025-06-18,Wednesday,SCH0363,9,105,72,0.6857,0.6857,0.0,,0,0,0,VALID
ATT0010818,2025-06-18,Wednesday,SCH0371,5,67,60,0.8955,0.8955,1.0,Admin,0,0,0,VALID
ATT0012514,2025-06-18,Wednesday,SCH0380,2,49,34,0.6939,0.6939,1.0,,0,0,0,VALID
ATT0013043,2025-06-18,Wednesday,SCH0387,2,55,51,0.9273,0.9273,1.0,,0,0,0,VALID
ATT0003077,2025-06-18,Wednesday,SCH0402,2,124,93,0.75,0.75,1.0,Headmaster,0,0,0,VALID
ATT0014104,2025-06-18,Wednesday,SCH0410,6,224,177,0.7902,0.7902,1.0,Admin,0,0,0,VALID
ATT0010717,2025-06-18,Wednesday,SCH0424,9,146,137,0.9384,0.9384,1.0,Class Teacher,0,0,0,VALID
ATT_GEN_000387,2025-06-18,Wednesday,SCH0430,5,244,260,1.0656,1.0,1.0,Class Teacher,0,0,1,INVALID_OVERFLOW
ATT0002084,2025-06-18,Wednesday,SCH0434,1,215,156,0.7256,0.7256,0.0,Headmaster,0,0,0,VALID
ATT0004372,2025-06-18,Wednesday,SCH0437,4,113,82,0.7257,0.7257,1.0,Headmaster,0,0,0,VALID
ATT0013180,2025-06-18,Wednesday,SCH0450,3,196,174,0.8878,0.8878,1.0,Clerk,0,0,0,VALID
ATT0017397,2025-06-18,Wednesday,SCH0451,8,83,60,0.7229,0.7229,1.0,,0,0,0,VALID
ATT0003031,2025-06-18,Wednesday,SCH0457,6,61,53,0.8689,0.8689,1.0,Class Teacher,0,0,0,VALID
ATT0014411,2025-06-18,Wednesday,SCH0463,5,67,42,0.6269,0.6269,1.0,Admin,0,0,0,VALID
ATT0000004,2025-06-18,Wednesday,SCH0496,1,214,203,0.9486,0.9486,1.0,Class Teacher,0,0,0,VALID
ATT0013747,2025-06-18,Wednesday,SCH0496,5,262,196,0.7481,0.7481,1.0,Headmaster,0,0,0,VALID
ATT0000376,2025-06-18,Wednesday,SCH0500,1,80,65,0.8125,0.8125,1.0,Class Teacher,0,0,0,VALID
ATT0011798,2025-06-18,Wednesday,SCH0501,7,255,227,0.8902,0.8902,1.0,Headmaster,0,0,0,VALID
ATT0009526,2025-06-18,Wednesday,SCH0507,4,220,235,1.0682,1.0,0.0,,0,0,1,INVALID_OVERFLOW
ATT0010725,2025-06-18,Wednesday,SCH0515,10,103,87,0.8447,0.8447,1.0,Class Teacher,0,0,0,VALID
ATT0019938,2025-06-18,Wednesday,SCH0516,10,80,78,0.975,0.975,1.0,Headmaster,0,0,0,VALID
ATT0005961,2025-06-18,Wednesday,SCH0552,7,52,47,0.9038,0.9038,1.0,,0,0,0,VALID
ATT0002168,2025-06-18,Wednesday,SCH0555,10,206,151,0.733,0.733,1.0,Clerk,0,0,0,VALID
ATT0000502,2025-06-18,Wednesday,SCH0555,3,150,105,0.7,0.7,1.0,,0,0,0,VALID
ATT0000242,2025-06-18,Wednesday,SCH0570,9,223,148,0.6637,0.6637,1.0,,0,0,0,VALID
ATT0006862,2025-06-18,Wednesday,SCH0576,5,120,95,0.7917,0.7917,1.0,Headmaster,0,0,0,VALID
ATT0018575,2025-06-18,Wednesday,SCH0581,6,203,156,0.7685,0.7685,1.0,Headmaster,0,0,0,VALID
ATT0018633,2025-06-18,Wednesday,SCH0590,3,152,148,0.9737,0.9737,1.0,Clerk,0,0,0,VALID
ATT0016365,2025-06-19,Thursday,SCH0019,4,130,130,1.0,1.0,1.0,,0,0,0,VALID
ATT0008857,2025-06-19,Thursday,SCH0027,5,210,172,0.819,0.819,1.0,,0,0,0,VALID
ATT0016512,2025-06-19,Thursday,SCH0062,2,52,52,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0000721,2025-06-19,Thursday,SCH0090,4,40,38,0.95,0.95,1.0,Headmaster,0,0,0,VALID
ATT0009586,2025-06-19,Thursday,SCH0107,3,288,304,1.0556,1.0,1.0,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0011076,2025-06-19,Thursday,SCH0110,1,63,49,0.7778,0.7778,1.0,Class Teacher,0,0,0,VALID
ATT0006006,2025-06-19,Thursday,SCH0115,1,280,254,0.9071,0.9071,0.0,Clerk,0,0,0,VALID
ATT0016662,2025-06-19,Thursday,SCH0121,1,109,72,0.6606,0.6606,0.0,Headmaster,0,0,0,VALID
ATT0007370,2025-06-19,Thursday,SCH0125,9,204,221,1.0833,1.0,1.0,Class Teacher,0,0,1,INVALID_OVERFLOW
ATT0011566,2025-06-19,Thursday,SCH0137,8,165,152,0.9212,0.9212,0.0,Admin,0,0,0,VALID
ATT0018590,2025-06-19,Thursday,SCH0142,1,273,273,1.0,1.0,1.0,,0,0,0,VALID
ATT0008447,2025-06-19,Thursday,SCH0143,1,226,226,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0012636,2025-06-19,Thursday,SCH0151,6,237,144,0.6076,0.6076,1.0,Headmaster,0,0,0,VALID
ATT0010722,2025-06-19,Thursday,SCH0151,7,105,68,0.6476,0.6476,1.0,Admin,0,0,0,VALID
ATT0004782,2025-06-19,Thursday,SCH0164,4,231,231,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0002039,2025-06-19,Thursday,SCH0174,9,215,215,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0009047,2025-06-19,Thursday,SCH0187,2,214,203,0.9486,0.9486,1.0,Headmaster,0,0,0,VALID
ATT0019714,2025-06-19,Thursday,SCH0191,3,230,160,0.6957,0.6957,1.0,Headmaster,0,0,0,VALID
ATT0016245,2025-06-19,Thursday,SCH0198,1,196,121,0.6173,0.6173,0.0,Headmaster,0,0,0,VALID
ATT0013992,2025-06-19,Thursday,SCH0200,5,202,156,0.7723,0.7723,,Admin,0,0,0,VALID
ATT0011445,2025-06-19,Thursday,SCH0204,5,71,44,0.6197,0.6197,1.0,Headmaster,0,0,0,VALID
ATT0010381,2025-06-19,Thursday,SCH0217,2,94,94,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0003381,2025-06-19,Thursday,SCH0221,4,260,260,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0005204,2025-06-19,Thursday,SCH0229,4,81,81,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0014886,2025-06-19,Thursday,SCH0247,6,244,233,0.9549,0.9549,1.0,Clerk,0,0,0,VALID
ATT0008530,2025-06-19,Thursday,SCH0249,8,113,113,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0018118,2025-06-19,Thursday,SCH0285,5,190,185,0.9737,0.9737,1.0,Headmaster,0,0,0,VALID
ATT0000933,2025-06-19,Thursday,SCH0309,5,56,56,1.0,1.0,1.0,,0,0,0,VALID
ATT0015682,2025-06-19,Thursday,SCH0323,1,235,235,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0009234,2025-06-19,Thursday,SCH0335,9,198,198,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0011201,2025-06-19,Thursday,SCH0339,5,266,266,1.0,1.0,1.0,,0,0,0,VALID
ATT0016228,2025-06-19,Thursday,SCH0340,3,102,113,1.1078,1.0,1.0,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0011465,2025-06-19,Thursday,SCH0363,2,251,251,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0002588,2025-06-19,Thursday,SCH0366,3,78,78,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0008152,2025-06-19,Thursday,SCH0384,2,212,194,0.9151,0.9151,1.0,Class Teacher,0,0,0,VALID
ATT_GEN_000327,2025-06-19,Thursday,SCH0415,1,173,136,0.7861,0.7861,1.0,Headmaster,0,0,0,VALID
ATT0015297,2025-06-19,Thursday,SCH0423,1,294,272,0.9252,0.9252,1.0,Class Teacher,0,0,0,VALID
ATT0002781,2025-06-19,Thursday,SCH0434,8,72,72,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0011155,2025-06-19,Thursday,SCH0439,5,252,198,0.7857,0.7857,1.0,,0,0,0,VALID
ATT0011209,2025-06-19,Thursday,SCH0447,9,218,218,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0002496,2025-06-19,Thursday,SCH0465,6,136,101,0.7426,0.7426,1.0,Clerk,0,0,0,VALID
ATT0011802,2025-06-19,Thursday,SCH0474,2,296,296,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0018033,2025-06-19,Thursday,SCH0477,5,234,145,0.6197,0.6197,1.0,Headmaster,0,0,0,VALID
ATT0001772,2025-06-19,Thursday,SCH0479,4,169,169,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0017573,2025-06-19,Thursday,SCH0486,2,280,269,0.9607,0.9607,1.0,Headmaster,0,0,0,VALID
ATT0017482,2025-06-19,Thursday,SCH0491,5,56,51,0.9107,0.9107,1.0,Headmaster,0,0,0,VALID
ATT0008193,2025-06-19,Thursday,SCH0495,1,253,217,0.8577,0.8577,1.0,Headmaster,0,0,0,VALID
ATT0008647,2025-06-19,Thursday,SCH0512,4,75,61,0.8133,0.8133,0.0,Headmaster,0,0,0,VALID
ATT0010759,2025-06-19,Thursday,SCH0513,1,115,96,0.8348,0.8348,1.0,Class Teacher,0,0,0,VALID
ATT0018539,2025-06-19,Thursday,SCH0515,1,264,277,1.0492,1.0,1.0,Class Teacher,0,0,1,INVALID_OVERFLOW
ATT0001599,2025-06-19,Thursday,SCH0538,4,165,165,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0009386,2025-06-19,Thursday,SCH0551,3,160,100,0.625,0.625,1.0,Headmaster,0,0,0,VALID
ATT0005519,2025-06-19,Thursday,SCH0553,4,286,286,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0008900,2025-06-19,Thursday,SCH0573,4,104,79,0.7596,0.7596,1.0,Headmaster,0,0,0,VALID
ATT0019715,2025-06-19,Thursday,SCH0575,6,226,201,0.8894,0.8894,0.0,Headmaster,0,0,0,VALID
ATT0001556,2025-06-19,Thursday,SCH0578,5,147,147,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0011140,2025-06-19,Thursday,SCH0585,2,267,199,0.7453,0.7453,1.0,Headmaster,0,0,0,VALID
ATT0006146,2025-06-19,Thursday,SCH0588,8,294,192,0.6531,0.6531,1.0,Headmaster,0,0,0,VALID
ATT0003703,2025-06-20,Friday,SCH0006,6,120,113,0.9417,0.9417,1.0,,0,0,0,VALID
ATT0016389,2025-06-20,Friday,SCH0009,8,238,153,0.6429,0.6429,1.0,Clerk,0,0,0,VALID
ATT0019278,2025-06-20,Friday,SCH0025,1,156,122,0.7821,0.7821,1.0,Class Teacher,0,0,0,VALID
ATT0007532,2025-06-20,Friday,SCH0034,5,182,152,0.8352,0.8352,0.0,Clerk,0,0,0,VALID
ATT0008735,2025-06-20,Friday,SCH0038,4,84,65,0.7738,0.7738,1.0,Headmaster,0,0,0,VALID
ATT0005954,2025-06-20,Friday,SCH0042,9,40,36,0.9,0.9,1.0,Class Teacher,0,0,0,VALID
ATT0017540,2025-06-20,Friday,SCH0062,10,97,74,0.7629,0.7629,1.0,Clerk,0,0,0,VALID
ATT0019831,2025-06-20,Friday,SCH0070,4,232,163,0.7026,0.7026,0.0,Headmaster,0,0,0,VALID
ATT0011365,2025-06-20,Friday,SCH0071,2,65,59,0.9077,0.9077,1.0,Clerk,0,0,0,VALID
ATT0007433,2025-06-20,Friday,SCH0072,2,231,138,0.5974,0.5974,1.0,,0,0,0,VALID
ATT0019498,2025-06-20,Friday,SCH0091,10,290,250,0.8621,0.8621,1.0,Headmaster,0,0,0,VALID
ATT0004667,2025-06-20,Friday,SCH0095,4,98,89,0.9082,0.9082,1.0,Admin,0,0,0,VALID
ATT0014182,2025-06-20,Friday,SCH0124,9,163,150,0.9202,0.9202,1.0,Clerk,0,0,0,VALID
ATT0016688,2025-06-20,Friday,SCH0135,6,115,73,0.6348,0.6348,1.0,Headmaster,0,0,0,VALID
ATT0019174,2025-06-20,Friday,SCH0135,2,174,125,0.7184,0.7184,,Clerk,0,0,0,VALID
ATT0018424,2025-06-20,Friday,SCH0170,5,259,170,0.6564,0.6564,1.0,Admin,0,0,0,VALID
ATT0009844,2025-06-20,Friday,SCH0177,5,104,62,0.5962,0.5962,1.0,Clerk,0,0,0,VALID
ATT0016609,2025-06-20,Friday,SCH0185,7,261,217,0.8314,0.8314,1.0,Clerk,0,0,0,VALID
ATT0013227,2025-06-20,Friday,SCH0209,4,119,79,0.6639,0.6639,0.0,Class Teacher,0,0,0,VALID
ATT0013079,2025-06-20,Friday,SCH0210,1,54,40,0.7407,0.7407,0.0,,0,0,0,VALID
ATT0013627,2025-06-20,Friday,SCH0214,10,69,53,0.7681,0.7681,1.0,Headmaster,0,0,0,VALID
ATT0012589,2025-06-20,Friday,SCH0219,3,209,133,0.6364,0.6364,1.0,Headmaster,0,0,0,VALID
ATT0009792,2025-06-20,Friday,SCH0235,1,269,196,0.7286,0.7286,1.0,Clerk,0,0,0,VALID
ATT0017839,2025-06-20,Friday,SCH0264,4,297,212,0.7138,0.7138,1.0,Admin,0,0,0,VALID
ATT0009699,2025-06-20,Friday,SCH0269,1,264,177,0.6705,0.6705,1.0,Headmaster,0,0,0,VALID
ATT0008947,2025-06-20,Friday,SCH0272,3,244,217,0.8893,0.8893,1.0,Class Teacher,0,0,0,VALID
ATT0005564,2025-06-20,Friday,SCH0280,6,96,67,0.6979,0.6979,1.0,Headmaster,0,0,0,VALID
ATT0000964,2025-06-20,Friday,SCH0286,2,170,156,0.9176,0.9176,0.0,Admin,0,0,0,VALID
ATT0008186,2025-06-20,Friday,SCH0317,2,176,151,0.858,0.858,1.0,,0,0,0,VALID
ATT0019086,2025-06-20,Friday,SCH0331,8,297,309,1.0404,1.0,1.0,Clerk,0,0,1,INVALID_OVERFLOW
ATT0007743,2025-06-20,Friday,SCH0332,7,147,163,1.1088,1.0,1.0,Admin,0,0,1,INVALID_OVERFLOW
ATT0017146,2025-06-20,Friday,SCH0355,5,100,79,0.79,0.79,1.0,Headmaster,0,0,0,VALID
ATT0002726,2025-06-20,Friday,SCH0360,6,233,224,0.9614,0.9614,1.0,Class Teacher,0,0,0,VALID
ATT0001331,2025-06-20,Friday,SCH0360,3,206,132,0.6408,0.6408,1.0,Headmaster,0,0,0,VALID
ATT0017492,2025-06-20,Friday,SCH0363,4,285,217,0.7614,0.7614,1.0,,0,0,0,VALID
ATT0002244,2025-06-20,Friday,SCH0370,5,173,169,0.9769,0.9769,1.0,Admin,0,0,0,VALID
ATT0008662,2025-06-20,Friday,SCH0377,7,118,78,0.661,0.661,0.0,Class Teacher,0,0,0,VALID
ATT0016517,2025-06-20,Friday,SCH0382,3,256,154,0.6016,0.6016,1.0,Headmaster,0,0,0,VALID
ATT0012793,2025-06-20,Friday,SCH0390,4,190,114,0.6,0.6,1.0,,0,0,0,VALID
ATT_GEN_000092,2025-06-20,Friday,SCH0421,2,236,157,0.6653,0.6653,0.0,Class Teacher,0,0,0,VALID
ATT0019871,2025-06-20,Friday,SCH0430,4,178,137,0.7697,0.7697,1.0,Clerk,0,0,0,VALID
ATT0013537,2025-06-20,Friday,SCH0436,4,259,210,0.8108,0.8108,1.0,Admin,0,0,0,VALID
ATT0003118,2025-06-20,Friday,SCH0442,3,280,206,0.7357,0.7357,1.0,,0,0,0,VALID
ATT0003902,2025-06-20,Friday,SCH0449,5,251,256,1.0199,1.0,1.0,,0,0,1,INVALID_OVERFLOW
ATT0010756,2025-06-20,Friday,SCH0452,7,259,220,0.8494,0.8494,1.0,,0,0,0,VALID
ATT0014211,2025-06-20,Friday,SCH0473,4,208,155,0.7452,0.7452,1.0,,0,0,0,VALID
ATT0003922,2025-06-20,Friday,SCH0484,7,240,144,0.6,0.6,1.0,Clerk,0,0,0,VALID
ATT0019052,2025-06-20,Friday,SCH0501,5,178,143,0.8034,0.8034,1.0,Class Teacher,0,0,0,VALID
ATT0010811,2025-06-20,Friday,SCH0515,8,169,123,0.7278,0.7278,,Headmaster,0,0,0,VALID
ATT0019826,2025-06-20,Friday,SCH0524,3,58,48,0.8276,0.8276,1.0,Class Teacher,0,0,0,VALID
ATT0005509,2025-06-20,Friday,SCH0546,2,55,36,0.6545,0.6545,1.0,Headmaster,0,0,0,VALID
ATT0007925,2025-06-20,Friday,SCH0547,1,194,182,0.9381,0.9381,1.0,Class Teacher,0,0,0,VALID
ATT0015180,2025-06-20,Friday,SCH0552,4,158,151,0.9557,0.9557,1.0,,0,0,0,VALID
ATT0014366,2025-06-20,Friday,SCH0566,5,129,115,0.8915,0.8915,1.0,Clerk,0,0,0,VALID
ATT0005379,2025-06-20,Friday,SCH0569,3,214,174,0.8131,0.8131,1.0,Class Teacher,0,0,0,VALID
ATT0018344,2025-06-20,Friday,SCH0573,10,292,248,0.8493,0.8493,1.0,Admin,0,0,0,VALID
ATT0012879,2025-06-20,Friday,SCH0577,3,167,132,0.7904,0.7904,1.0,,0,0,0,VALID
ATT0005444,2025-06-20,Friday,SCH0595,1,270,234,0.8667,0.8667,1.0,Clerk,0,0,0,VALID
ATT0018138,2025-06-21,Saturday,SCH0018,4,102,73,0.7157,0.7157,0.0,Class Teacher,0,0,0,VALID
ATT0009239,2025-06-21,Saturday,SCH0037,6,108,96,0.8889,0.8889,1.0,Clerk,0,0,0,VALID
ATT0015943,2025-06-21,Saturday,SCH0037,4,194,120,0.6186,0.6186,1.0,Clerk,0,0,0,VALID
ATT0004060,2025-06-21,Saturday,SCH0051,10,201,183,0.9104,0.9104,1.0,Clerk,0,0,0,VALID
ATT0000823,2025-06-21,Saturday,SCH0057,1,70,61,0.8714,0.8714,1.0,Admin,0,0,0,VALID
ATT0019078,2025-06-21,Saturday,SCH0083,3,74,70,0.9459,0.9459,1.0,Headmaster,0,0,0,VALID
ATT0011677,2025-06-21,Saturday,SCH0147,2,67,41,0.6119,0.6119,1.0,Headmaster,0,0,0,VALID
ATT0013791,2025-06-21,Saturday,SCH0148,3,217,207,0.9539,0.9539,1.0,Headmaster,0,0,0,VALID
ATT0016990,2025-06-21,Saturday,SCH0153,2,239,228,0.954,0.954,1.0,Clerk,0,0,0,VALID
ATT0013144,2025-06-21,Saturday,SCH0154,9,45,30,0.6667,0.6667,1.0,,0,0,0,VALID
ATT0000666,2025-06-21,Saturday,SCH0166,2,123,93,0.7561,0.7561,1.0,Class Teacher,0,0,0,VALID
ATT0016203,2025-06-21,Saturday,SCH0174,2,109,68,0.6239,0.6239,1.0,Class Teacher,0,0,0,VALID
ATT0005031,2025-06-21,Saturday,SCH0184,8,62,55,0.8871,0.8871,0.0,,0,0,0,VALID
ATT0011803,2025-06-21,Saturday,SCH0189,3,273,253,0.9267,0.9267,1.0,Admin,0,0,0,VALID
ATT0014567,2025-06-21,Saturday,SCH0209,7,44,33,0.75,0.75,1.0,,0,0,0,VALID
ATT0011344,2025-06-21,Saturday,SCH0213,3,68,41,0.6029,0.6029,1.0,Clerk,0,0,0,VALID
ATT0005823,2025-06-21,Saturday,SCH0227,4,178,165,0.927,0.927,1.0,Headmaster,0,0,0,VALID
ATT0004226,2025-06-21,Saturday,SCH0234,2,276,211,0.7645,0.7645,,Clerk,0,0,0,VALID
ATT0013523,2025-06-21,Saturday,SCH0244,10,264,199,0.7538,0.7538,0.0,Clerk,0,0,0,VALID
ATT0011330,2025-06-21,Saturday,SCH0246,7,132,105,0.7955,0.7955,1.0,Headmaster,0,0,0,VALID
ATT0012659,2025-06-21,Saturday,SCH0257,4,298,212,0.7114,0.7114,1.0,Headmaster,0,0,0,VALID
ATT0001112,2025-06-21,Saturday,SCH0262,4,235,144,0.6128,0.6128,1.0,Headmaster,0,0,0,VALID
ATT0014594,2025-06-21,Saturday,SCH0264,5,188,146,0.7766,0.7766,1.0,Admin,0,0,0,VALID
ATT0005162,2025-06-21,Saturday,SCH0283,8,180,169,0.9389,0.9389,0.0,Clerk,0,0,0,VALID
ATT0016041,2025-06-21,Saturday,SCH0284,1,188,124,0.6596,0.6596,0.0,Admin,0,0,0,VALID
ATT0014174,2025-06-21,Saturday,SCH0312,4,139,90,0.6475,0.6475,1.0,Admin,0,0,0,VALID
ATT0019890,2025-06-21,Saturday,SCH0315,3,105,77,0.7333,0.7333,1.0,Headmaster,0,0,0,VALID
ATT0009576,2025-06-21,Saturday,SCH0323,8,210,132,0.6286,0.6286,1.0,,0,0,0,VALID
ATT0010496,2025-06-21,Saturday,SCH0324,2,286,174,0.6084,0.6084,0.0,Headmaster,0,0,0,VALID
ATT0014868,2025-06-21,Saturday,SCH0327,4,235,156,0.6638,0.6638,0.0,,0,0,0,VALID
ATT0005013,2025-06-21,Saturday,SCH0331,4,271,207,0.7638,0.7638,1.0,Clerk,0,0,0,VALID
ATT0010602,2025-06-21,Saturday,SCH0398,1,289,269,0.9308,0.9308,1.0,Class Teacher,0,0,0,VALID
ATT0009355,2025-06-21,Saturday,SCH0400,5,269,244,0.9071,0.9071,1.0,Headmaster,0,0,0,VALID
ATT0008774,2025-06-21,Saturday,SCH0403,5,55,45,0.8182,0.8182,1.0,Clerk,0,0,0,VALID
ATT0012158,2025-06-21,Saturday,SCH0406,5,147,143,0.9728,0.9728,1.0,Headmaster,0,0,0,VALID
ATT0004229,2025-06-21,Saturday,SCH0409,9,87,77,0.8851,0.8851,1.0,Headmaster,0,0,0,VALID
ATT0012322,2025-06-21,Saturday,SCH0416,6,149,125,0.8389,0.8389,1.0,Admin,0,0,0,VALID
ATT0018038,2025-06-21,Saturday,SCH0428,6,97,66,0.6804,0.6804,0.0,,0,0,0,VALID
ATT0018377,2025-06-21,Saturday,SCH0440,6,70,61,0.8714,0.8714,1.0,Class Teacher,0,0,0,VALID
ATT0007489,2025-06-21,Saturday,SCH0446,7,59,40,0.678,0.678,1.0,Class Teacher,0,0,0,VALID
ATT0016467,2025-06-21,Saturday,SCH0450,3,291,284,0.9759,0.9759,1.0,Headmaster,0,0,0,VALID
ATT0002339,2025-06-21,Saturday,SCH0451,9,53,47,0.8868,0.8868,0.0,Admin,0,0,0,VALID
ATT0015191,2025-06-21,Saturday,SCH0458,8,265,253,0.9547,0.9547,1.0,Headmaster,0,0,0,VALID
ATT0009096,2025-06-21,Saturday,SCH0481,3,105,70,0.6667,0.6667,1.0,Admin,0,0,0,VALID
ATT0006079,2025-06-21,Saturday,SCH0523,4,222,136,0.6126,0.6126,1.0,Headmaster,0,0,0,VALID
ATT0014324,2025-06-21,Saturday,SCH0543,3,138,94,0.6812,0.6812,1.0,,0,0,0,VALID
ATT0004544,2025-06-21,Saturday,SCH0554,6,175,192,1.0971,1.0,1.0,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0004975,2025-06-21,Saturday,SCH0591,1,211,196,0.9289,0.9289,0.0,Clerk,0,0,0,VALID
ATT0011661,2025-06-21,Saturday,SCH0592,9,158,119,0.7532,0.7532,1.0,,0,0,0,VALID
ATT0013596,2025-06-22,Sunday,SCH0001,4,108,108,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0014143,2025-06-22,Sunday,SCH0002,2,134,134,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0008112,2025-06-22,Sunday,SCH0035,9,168,168,1.0,1.0,1.0,Class Teacher,1,1,0,SUSPICIOUS_PROXY
ATT_GEN_000148,2025-06-22,Sunday,SCH0038,9,213,137,0.6432,0.6432,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0007878,2025-06-22,Sunday,SCH0046,2,71,54,0.7606,0.7606,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0019360,2025-06-22,Sunday,SCH0093,4,129,111,0.8605,0.8605,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0015559,2025-06-22,Sunday,SCH0101,6,173,136,0.7861,0.7861,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0005287,2025-06-22,Sunday,SCH0103,8,213,168,0.7887,0.7887,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0016726,2025-06-22,Sunday,SCH0124,2,213,213,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0019700,2025-06-22,Sunday,SCH0140,10,196,196,1.0,1.0,1.0,,1,1,0,SUSPICIOUS_PROXY
ATT0000632,2025-06-22,Sunday,SCH0145,7,167,187,1.1198,1.0,0.0,Headmaster,1,0,1,INVALID_OVERFLOW
ATT0017106,2025-06-22,Sunday,SCH0168,4,241,241,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0004788,2025-06-22,Sunday,SCH0185,6,118,89,0.7542,0.7542,0.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0014577,2025-06-22,Sunday,SCH0188,4,231,200,0.8658,0.8658,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0009119,2025-06-22,Sunday,SCH0205,7,135,81,0.6,0.6,,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0000825,2025-06-22,Sunday,SCH0207,3,152,98,0.6447,0.6447,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0009282,2025-06-22,Sunday,SCH0215,4,90,69,0.7667,0.7667,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0019618,2025-06-22,Sunday,SCH0222,4,185,162,0.8757,0.8757,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0011619,2025-06-22,Sunday,SCH0236,1,78,50,0.641,0.641,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0015216,2025-06-22,Sunday,SCH0249,4,134,134,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0000802,2025-06-22,Sunday,SCH0259,4,144,106,0.7361,0.7361,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0006286,2025-06-22,Sunday,SCH0278,1,244,244,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0010191,2025-06-22,Sunday,SCH0282,8,292,245,0.839,0.839,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0018753,2025-06-22,Sunday,SCH0292,6,105,105,1.0,1.0,,,1,1,0,SUSPICIOUS_PROXY
ATT0010618,2025-06-22,Sunday,SCH0312,1,211,143,0.6777,0.6777,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0008634,2025-06-22,Sunday,SCH0313,5,168,121,0.7202,0.7202,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0019778,2025-06-22,Sunday,SCH0316,6,300,258,0.86,0.86,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0004714,2025-06-22,Sunday,SCH0341,7,284,251,0.8838,0.8838,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0011699,2025-06-22,Sunday,SCH0346,4,210,210,1.0,1.0,1.0,,1,1,0,SUSPICIOUS_PROXY
